photo_id,photo_url,total_score,useful,useful_text
3245621,http://s0.geograph.org.uk/geophotos/03/24/56/3245621_2cd4c423.jpg,1,1,yes
3258657,http://s0.geograph.org.uk/geophotos/03/25/86/3258657_4c33ba95.jpg,1,1,yes
3261106,http://s0.geograph.org.uk/geophotos/03/26/11/3261106_ad648e56.jpg,0.2,0,maybe
3261108,http://s0.geograph.org.uk/geophotos/03/26/11/3261108_ba9d73e9.jpg,-1,-1,no
3270868,http://s0.geograph.org.uk/geophotos/03/27/08/3270868_e91177b6.jpg,1,1,yes
3284221,http://s0.geograph.org.uk/geophotos/03/28/42/3284221_de9f6875.jpg,-0.6,-1,no
3287327,http://s0.geograph.org.uk/geophotos/03/28/73/3287327_8e70c7bc.jpg,-1,-1,no
3294295,http://s0.geograph.org.uk/geophotos/03/29/42/3294295_a9eeccc1.jpg,1,1,yes
3295763,http://s0.geograph.org.uk/geophotos/03/29/57/3295763_a26b04f9.jpg,1,1,yes
3297804,http://s0.geograph.org.uk/geophotos/03/29/78/3297804_2be08e68.jpg,1,1,yes
3302615,http://s0.geograph.org.uk/geophotos/03/30/26/3302615_d09dad64.jpg,1,1,yes
3303953,http://s0.geograph.org.uk/geophotos/03/30/39/3303953_63174814.jpg,1,1,yes
3304095,http://s0.geograph.org.uk/geophotos/03/30/40/3304095_6846ea96.jpg,1,1,yes
3314653,http://s0.geograph.org.uk/geophotos/03/31/46/3314653_2a4931d1.jpg,1,1,yes
3322763,http://s0.geograph.org.uk/geophotos/03/32/27/3322763_5d4d2f11.jpg,1,1,yes
3335819,http://s0.geograph.org.uk/geophotos/03/33/58/3335819_99175373.jpg,-0.2,0,maybe
3335837,http://s0.geograph.org.uk/geophotos/03/33/58/3335837_adfbc76c.jpg,1,1,yes
3337382,http://s0.geograph.org.uk/geophotos/03/33/73/3337382_5f1e4c18.jpg,1,1,yes
3338845,http://s0.geograph.org.uk/geophotos/03/33/88/3338845_0a7388d4.jpg,0.2,0,maybe
3340376,http://s0.geograph.org.uk/geophotos/03/34/03/3340376_c102d88d.jpg,1,1,yes
3341102,http://s0.geograph.org.uk/geophotos/03/34/11/3341102_6ce5dfbd.jpg,-1,-1,no
3347746,http://s0.geograph.org.uk/geophotos/03/34/77/3347746_65319699.jpg,1,1,yes
3349543,http://s0.geograph.org.uk/geophotos/03/34/95/3349543_03bbe311.jpg,0.2,0,maybe
3351140,http://s0.geograph.org.uk/geophotos/03/35/11/3351140_d065878d.jpg,1,1,yes
3352685,http://s0.geograph.org.uk/geophotos/03/35/26/3352685_5d20cefd.jpg,1,1,yes
3355487,http://s0.geograph.org.uk/geophotos/03/35/54/3355487_d8bf3d12.jpg,1,1,yes
3355496,http://s0.geograph.org.uk/geophotos/03/35/54/3355496_c9e87589.jpg,-0.2,0,maybe
3360953,http://s0.geograph.org.uk/geophotos/03/36/09/3360953_68e21a92.jpg,1,1,yes
3364336,http://s0.geograph.org.uk/geophotos/03/36/43/3364336_abc8e3ae.jpg,0.4,1,yes
3381073,http://s0.geograph.org.uk/geophotos/03/38/10/3381073_36ed263c.jpg,1,1,yes
3390839,http://s0.geograph.org.uk/geophotos/03/39/08/3390839_deb257af.jpg,-0.4,-1,no
3400069,http://s0.geograph.org.uk/geophotos/03/40/00/3400069_ba00b238.jpg,1,1,yes
3406606,http://s0.geograph.org.uk/geophotos/03/40/66/3406606_e2e5d61b.jpg,1,1,yes
3407995,http://s0.geograph.org.uk/geophotos/03/40/79/3407995_85e176f5.jpg,0.2,0,maybe
3408077,http://s0.geograph.org.uk/geophotos/03/40/80/3408077_f0b73196.jpg,0.2,0,maybe
3410447,http://s0.geograph.org.uk/geophotos/03/41/04/3410447_06530aa6.jpg,0,0,maybe
3410615,http://s0.geograph.org.uk/geophotos/03/41/06/3410615_fe3d6fc8.jpg,0,0,maybe
3423733,http://s0.geograph.org.uk/geophotos/03/42/37/3423733_5afe0691.jpg,0.2,0,maybe
3428661,http://s0.geograph.org.uk/geophotos/03/42/86/3428661_6fa294fe.jpg,1,1,yes
3430096,http://s0.geograph.org.uk/geophotos/03/43/00/3430096_7ca71066.jpg,-1,-1,no
3432507,http://s0.geograph.org.uk/geophotos/03/43/25/3432507_4505581b.jpg,0.6,1,yes
3437615,http://s0.geograph.org.uk/geophotos/03/43/76/3437615_4f53cadc.jpg,0.4,1,yes
3440822,http://s0.geograph.org.uk/geophotos/03/44/08/3440822_31d3858f.jpg,0.8,1,yes
3466633,http://s0.geograph.org.uk/geophotos/03/46/66/3466633_35095de6.jpg,1,1,yes
3484750,http://s0.geograph.org.uk/geophotos/03/48/47/3484750_075c59a3.jpg,1,1,yes
3500635,http://s0.geograph.org.uk/geophotos/03/50/06/3500635_68d6932d.jpg,1,1,yes
3502095,http://s0.geograph.org.uk/geophotos/03/50/20/3502095_f40f13b1.jpg,0.2,0,maybe
3502146,http://s0.geograph.org.uk/geophotos/03/50/21/3502146_290594f0.jpg,-0.2,0,maybe
3502508,http://s0.geograph.org.uk/geophotos/03/50/25/3502508_9453da59.jpg,1,1,yes
3502542,http://s0.geograph.org.uk/geophotos/03/50/25/3502542_f762e371.jpg,1,1,yes
3507007,http://s0.geograph.org.uk/geophotos/03/50/70/3507007_8718a5dc.jpg,1,1,yes
3512070,http://s0.geograph.org.uk/geophotos/03/51/20/3512070_bc7f6024.jpg,1,1,yes
3513425,http://s0.geograph.org.uk/geophotos/03/51/34/3513425_5ee64405.jpg,1,1,yes
3513999,http://s0.geograph.org.uk/geophotos/03/51/39/3513999_f9d3badd.jpg,-1,-1,no
3583987,http://s0.geograph.org.uk/geophotos/03/58/39/3583987_07ce8a4a.jpg,1,1,yes
3584148,http://s0.geograph.org.uk/geophotos/03/58/41/3584148_79018fb6.jpg,1,1,yes
3588190,http://s0.geograph.org.uk/geophotos/03/58/81/3588190_739f899f.jpg,0.2,0,maybe
3590055,http://s0.geograph.org.uk/geophotos/03/59/00/3590055_ff1549f8.jpg,1,1,yes
3598738,http://s0.geograph.org.uk/geophotos/03/59/87/3598738_77f768c0.jpg,1,1,yes
3610872,http://s0.geograph.org.uk/geophotos/03/61/08/3610872_342904ff.jpg,1,1,yes
3615088,http://s0.geograph.org.uk/geophotos/03/61/50/3615088_1f6c5f94.jpg,1,1,yes
3618286,http://s0.geograph.org.uk/geophotos/03/61/82/3618286_e271db3f.jpg,1,1,yes
3620270,http://s0.geograph.org.uk/geophotos/03/62/02/3620270_d377ea2a.jpg,1,1,yes
3620327,http://s0.geograph.org.uk/geophotos/03/62/03/3620327_63a97616.jpg,1,1,yes
3621525,http://s0.geograph.org.uk/geophotos/03/62/15/3621525_1bc432b9.jpg,1,1,yes
3640137,http://s0.geograph.org.uk/geophotos/03/64/01/3640137_a39cb47c.jpg,-0.2,0,maybe
3659508,http://s0.geograph.org.uk/geophotos/03/65/95/3659508_18334e60.jpg,1,1,yes
3660869,http://s0.geograph.org.uk/geophotos/03/66/08/3660869_b26b5fa9.jpg,1,1,yes
3669500,http://s0.geograph.org.uk/geophotos/03/66/95/3669500_301323bf.jpg,0.2,0,maybe
3670949,http://s0.geograph.org.uk/geophotos/03/67/09/3670949_a1b601fb.jpg,0.2,0,maybe
3701170,http://s0.geograph.org.uk/geophotos/03/70/11/3701170_62f989e9.jpg,1,1,yes
3706565,http://s0.geograph.org.uk/geophotos/03/70/65/3706565_705031fa.jpg,-0.6,-1,no
3708530,http://s0.geograph.org.uk/geophotos/03/70/85/3708530_59fc27be.jpg,1,1,yes
3708689,http://s0.geograph.org.uk/geophotos/03/70/86/3708689_aa506543.jpg,0,0,maybe
3710233,http://s0.geograph.org.uk/geophotos/03/71/02/3710233_7039cd5a.jpg,0.2,0,maybe
3720882,http://s0.geograph.org.uk/geophotos/03/72/08/3720882_1bc266c4.jpg,0.2,0,maybe
3720973,http://s0.geograph.org.uk/geophotos/03/72/09/3720973_087abb52.jpg,1,1,yes
3735386,http://s0.geograph.org.uk/geophotos/03/73/53/3735386_867a7bcf.jpg,0.4,1,yes
3735432,http://s0.geograph.org.uk/geophotos/03/73/54/3735432_9316fbed.jpg,1,1,yes
3735437,http://s0.geograph.org.uk/geophotos/03/73/54/3735437_e25ecfcc.jpg,1,1,yes
3745173,http://s0.geograph.org.uk/geophotos/03/74/51/3745173_8f9d4703.jpg,0,0,maybe
3746580,http://s0.geograph.org.uk/geophotos/03/74/65/3746580_c740fa0b.jpg,-0.2,0,maybe
3748033,http://s0.geograph.org.uk/geophotos/03/74/80/3748033_33d04c1a.jpg,1,1,yes
3749217,http://s0.geograph.org.uk/geophotos/03/74/92/3749217_a5043b6e.jpg,1,1,yes
3752280,http://s0.geograph.org.uk/geophotos/03/75/22/3752280_4de3525b.jpg,1,1,yes
3753803,http://s0.geograph.org.uk/geophotos/03/75/38/3753803_f0613c7b.jpg,1,1,yes
3764689,http://s0.geograph.org.uk/geophotos/03/76/46/3764689_1eae9751.jpg,1,1,yes
3768524,http://s0.geograph.org.uk/geophotos/03/76/85/3768524_004b8c56.jpg,1,1,yes
3773124,http://s0.geograph.org.uk/geophotos/03/77/31/3773124_62631c00.jpg,1,1,yes
3774470,http://s0.geograph.org.uk/geophotos/03/77/44/3774470_c61f4c56.jpg,1,1,yes
3776923,http://s0.geograph.org.uk/geophotos/03/77/69/3776923_e79bc5e5.jpg,1,1,yes
3780494,http://s0.geograph.org.uk/geophotos/03/78/04/3780494_4e520d8c.jpg,1,1,yes
3786728,http://s0.geograph.org.uk/geophotos/03/78/67/3786728_d3989ad2.jpg,1,1,yes
3805323,http://s0.geograph.org.uk/geophotos/03/80/53/3805323_391516db.jpg,1,1,yes
3805943,http://s0.geograph.org.uk/geophotos/03/80/59/3805943_cc37385b.jpg,-1,-1,no
3807528,http://s0.geograph.org.uk/geophotos/03/80/75/3807528_3845450a.jpg,0.8,1,yes
3810573,http://s0.geograph.org.uk/geophotos/03/81/05/3810573_15bf2030.jpg,0,0,maybe
3812097,http://s0.geograph.org.uk/geophotos/03/81/20/3812097_535f2ce0.jpg,0.4,1,yes
3812115,http://s0.geograph.org.uk/geophotos/03/81/21/3812115_bdb971cf.jpg,1,1,yes
3815891,http://s0.geograph.org.uk/geophotos/03/81/58/3815891_4aa8c144.jpg,0,0,maybe
3816002,http://s0.geograph.org.uk/geophotos/03/81/60/3816002_bade0771.jpg,1,1,yes
3816134,http://s0.geograph.org.uk/geophotos/03/81/61/3816134_b737ccc7.jpg,1,1,yes
3816146,http://s0.geograph.org.uk/geophotos/03/81/61/3816146_33053aac.jpg,0.2,0,maybe
3819877,http://s0.geograph.org.uk/geophotos/03/81/98/3819877_2919d274.jpg,1,1,yes
3822616,http://s0.geograph.org.uk/geophotos/03/82/26/3822616_e630f77b.jpg,1,1,yes
3822661,http://s0.geograph.org.uk/geophotos/03/82/26/3822661_8fdf56bb.jpg,1,1,yes
3825750,http://s0.geograph.org.uk/geophotos/03/82/57/3825750_d1ca747d.jpg,0.4,1,yes
3833362,http://s0.geograph.org.uk/geophotos/03/83/33/3833362_05294f25.jpg,-0.8,-1,no
3843081,http://s0.geograph.org.uk/geophotos/03/84/30/3843081_2214018a.jpg,1,1,yes
3845801,http://s0.geograph.org.uk/geophotos/03/84/58/3845801_b0c2be2c.jpg,1,1,yes
3846280,http://s0.geograph.org.uk/geophotos/03/84/62/3846280_fcf8c9c9.jpg,1,1,yes
3846396,http://s0.geograph.org.uk/geophotos/03/84/63/3846396_ae53b9b4.jpg,1,1,yes
3847815,http://s0.geograph.org.uk/geophotos/03/84/78/3847815_b17fa36c.jpg,1,1,yes
3854249,http://s0.geograph.org.uk/geophotos/03/85/42/3854249_764a8b49.jpg,1,1,yes
3869206,http://s0.geograph.org.uk/geophotos/03/86/92/3869206_91d9f0fa.jpg,-1,-1,no
3875412,http://s0.geograph.org.uk/geophotos/03/87/54/3875412_be2aed1d.jpg,0.8,1,yes
3876877,http://s0.geograph.org.uk/geophotos/03/87/68/3876877_e9a8899d.jpg,1,1,yes
3880292,http://s0.geograph.org.uk/geophotos/03/88/02/3880292_3a6b1065.jpg,1,1,yes
3889092,http://s0.geograph.org.uk/geophotos/03/88/90/3889092_c1ce3586.jpg,1,1,yes
3889104,http://s0.geograph.org.uk/geophotos/03/88/91/3889104_8feadcfd.jpg,1,1,yes
3893372,http://s0.geograph.org.uk/geophotos/03/89/33/3893372_670490f8.jpg,1,1,yes
3898530,http://s0.geograph.org.uk/geophotos/03/89/85/3898530_37a37ebf.jpg,1,1,yes
3898892,http://s0.geograph.org.uk/geophotos/03/89/88/3898892_2ba55bbd.jpg,0.8,1,yes
3924701,http://s0.geograph.org.uk/geophotos/03/92/47/3924701_98825136.jpg,0.6,1,yes
3924886,http://s0.geograph.org.uk/geophotos/03/92/48/3924886_6d13214c.jpg,0.6,1,yes
3924892,http://s0.geograph.org.uk/geophotos/03/92/48/3924892_085c95b6.jpg,0.8,1,yes
3925548,http://s0.geograph.org.uk/geophotos/03/92/55/3925548_c151b0fa.jpg,-0.4,-1,no
3925872,http://s0.geograph.org.uk/geophotos/03/92/58/3925872_37d7cb6b.jpg,0.8,1,yes
3927434,http://s0.geograph.org.uk/geophotos/03/92/74/3927434_82159d15.jpg,1,1,yes
3927597,http://s0.geograph.org.uk/geophotos/03/92/75/3927597_c203c494.jpg,1,1,yes
3927649,http://s0.geograph.org.uk/geophotos/03/92/76/3927649_cf2b905c.jpg,1,1,yes
3931415,http://s0.geograph.org.uk/geophotos/03/93/14/3931415_bad49700.jpg,1,1,yes
3944640,http://s0.geograph.org.uk/geophotos/03/94/46/3944640_07792178.jpg,-0.8,-1,no
3955133,http://s0.geograph.org.uk/geophotos/03/95/51/3955133_c6c32793.jpg,1,1,yes
3962023,http://s0.geograph.org.uk/geophotos/03/96/20/3962023_df269953.jpg,0.4,1,yes
3966489,http://s0.geograph.org.uk/geophotos/03/96/64/3966489_fd5d0fdd.jpg,0.8,1,yes
3978418,http://s0.geograph.org.uk/geophotos/03/97/84/3978418_b6231622.jpg,-1,-1,no
3979440,http://s0.geograph.org.uk/geophotos/03/97/94/3979440_a0bdf30c.jpg,1,1,yes
3979506,http://s0.geograph.org.uk/geophotos/03/97/95/3979506_1e5ab1a2.jpg,0.4,1,yes
3980723,http://s0.geograph.org.uk/geophotos/03/98/07/3980723_a20555a7.jpg,-1,-1,no
3981149,http://s0.geograph.org.uk/geophotos/03/98/11/3981149_e0c732af.jpg,0,0,maybe
3981252,http://s0.geograph.org.uk/geophotos/03/98/12/3981252_a2f31354.jpg,0.8,1,yes
3981410,http://s0.geograph.org.uk/geophotos/03/98/14/3981410_bae4ea12.jpg,1,1,yes
3981423,http://s0.geograph.org.uk/geophotos/03/98/14/3981423_447153fd.jpg,1,1,yes
3981511,http://s0.geograph.org.uk/geophotos/03/98/15/3981511_c341d056.jpg,-0.6,-1,no
3983459,http://s0.geograph.org.uk/geophotos/03/98/34/3983459_bdac463e.jpg,1,1,yes
3992758,http://s0.geograph.org.uk/geophotos/03/99/27/3992758_7fc89115.jpg,-0.8,-1,no
3993985,http://s0.geograph.org.uk/geophotos/03/99/39/3993985_fcf16532.jpg,0.4,1,yes
4018470,http://s0.geograph.org.uk/geophotos/04/01/84/4018470_6d933632.jpg,1,1,yes
4021106,http://s0.geograph.org.uk/geophotos/04/02/11/4021106_af37a15f.jpg,-0.8,-1,no
4047947,http://s0.geograph.org.uk/geophotos/04/04/79/4047947_834ef230.jpg,1,1,yes
4047968,http://s0.geograph.org.uk/geophotos/04/04/79/4047968_b9123bcb.jpg,1,1,yes
4049092,http://s0.geograph.org.uk/geophotos/04/04/90/4049092_c43b27df.jpg,1,1,yes
4049871,http://s0.geograph.org.uk/geophotos/04/04/98/4049871_2410d384.jpg,0.2,0,maybe
4052555,http://s0.geograph.org.uk/geophotos/04/05/25/4052555_b030e993.jpg,1,1,yes
4054205,http://s0.geograph.org.uk/geophotos/04/05/42/4054205_9d55f619.jpg,1,1,yes
4057302,http://s0.geograph.org.uk/geophotos/04/05/73/4057302_5e89ea56.jpg,1,1,yes
4062651,http://s0.geograph.org.uk/geophotos/04/06/26/4062651_61e30273.jpg,1,1,yes
4066459,http://s0.geograph.org.uk/geophotos/04/06/64/4066459_b7520aad.jpg,1,1,yes
4066783,http://s0.geograph.org.uk/geophotos/04/06/67/4066783_d3ef8a2c.jpg,0.2,0,maybe
4069350,http://s0.geograph.org.uk/geophotos/04/06/93/4069350_9593508b.jpg,-0.2,0,maybe
4069771,http://s0.geograph.org.uk/geophotos/04/06/97/4069771_60bc420f.jpg,-0.2,0,maybe
4069814,http://s0.geograph.org.uk/geophotos/04/06/98/4069814_cd2f4a2c.jpg,0.2,0,maybe
4070178,http://s0.geograph.org.uk/geophotos/04/07/01/4070178_31bb6861.jpg,0.2,0,maybe
4073746,http://s0.geograph.org.uk/geophotos/04/07/37/4073746_0e2c0245.jpg,1,1,yes
4073786,http://s0.geograph.org.uk/geophotos/04/07/37/4073786_4d8394f9.jpg,-0.8,-1,no
4079071,http://s0.geograph.org.uk/geophotos/04/07/90/4079071_4a6b7515.jpg,-1,-1,no
4080054,http://s0.geograph.org.uk/geophotos/04/08/00/4080054_a45d6925.jpg,1,1,yes
4082193,http://s0.geograph.org.uk/geophotos/04/08/21/4082193_452eba68.jpg,-1,-1,no
4082213,http://s0.geograph.org.uk/geophotos/04/08/22/4082213_a8fb6888.jpg,-1,-1,no
4082806,http://s0.geograph.org.uk/geophotos/04/08/28/4082806_18f49b60.jpg,-1,-1,no
4092461,http://s0.geograph.org.uk/geophotos/04/09/24/4092461_69df19e0.jpg,1,1,yes
4103076,http://s0.geograph.org.uk/geophotos/04/10/30/4103076_94356bd9.jpg,1,1,yes
4104110,http://s0.geograph.org.uk/geophotos/04/10/41/4104110_d958e7aa.jpg,0.6,1,yes
4104158,http://s0.geograph.org.uk/geophotos/04/10/41/4104158_7fb5eeba.jpg,-0.6,-1,no
4108451,http://s0.geograph.org.uk/geophotos/04/10/84/4108451_545395ed.jpg,0.4,1,yes
4112913,http://s0.geograph.org.uk/geophotos/04/11/29/4112913_f8c2ff62.jpg,-0.6,-1,no
4113277,http://s0.geograph.org.uk/geophotos/04/11/32/4113277_2ab58681.jpg,1,1,yes
4114135,http://s0.geograph.org.uk/geophotos/04/11/41/4114135_2a8147d2.jpg,1,1,yes
4116749,http://s0.geograph.org.uk/geophotos/04/11/67/4116749_6cbf6492.jpg,1,1,yes
4119382,http://s0.geograph.org.uk/geophotos/04/11/93/4119382_b1c5539b.jpg,0,0,maybe
4124959,http://s0.geograph.org.uk/geophotos/04/12/49/4124959_5412d27c.jpg,1,1,yes
4126061,http://s0.geograph.org.uk/geophotos/04/12/60/4126061_d88c95df.jpg,-1,-1,no
4128312,http://s0.geograph.org.uk/geophotos/04/12/83/4128312_2892e252.jpg,0.6,1,yes
4128337,http://s0.geograph.org.uk/geophotos/04/12/83/4128337_613f2bf5.jpg,0.6,1,yes
4128361,http://s0.geograph.org.uk/geophotos/04/12/83/4128361_de76d387.jpg,-1,-1,no
4143015,http://s0.geograph.org.uk/geophotos/04/14/30/4143015_aa8b987f.jpg,1,1,yes
4166719,http://s0.geograph.org.uk/geophotos/04/16/67/4166719_184c6a23.jpg,1,1,yes
4170062,http://s0.geograph.org.uk/geophotos/04/17/00/4170062_498f7d73.jpg,0.2,0,maybe
4174684,http://s0.geograph.org.uk/geophotos/04/17/46/4174684_a79ed6c8.jpg,-1,-1,no
4176003,http://s0.geograph.org.uk/geophotos/04/17/60/4176003_ff387601.jpg,1,1,yes
4177270,http://s0.geograph.org.uk/geophotos/04/17/72/4177270_ebfcc513.jpg,1,1,yes
4181066,http://s0.geograph.org.uk/geophotos/04/18/10/4181066_82b4e9a8.jpg,1,1,yes
4182191,http://s0.geograph.org.uk/geophotos/04/18/21/4182191_92ac2098.jpg,0.2,0,maybe
4194330,http://s0.geograph.org.uk/geophotos/04/19/43/4194330_0d6db535.jpg,1,1,yes
4196860,http://s0.geograph.org.uk/geophotos/04/19/68/4196860_8a5c7d84.jpg,0.2,0,maybe
4200122,http://s0.geograph.org.uk/geophotos/04/20/01/4200122_0848d556.jpg,1,1,yes
4202628,http://s0.geograph.org.uk/geophotos/04/20/26/4202628_dd90bc91.jpg,0.6,1,yes
4203428,http://s0.geograph.org.uk/geophotos/04/20/34/4203428_4200829a.jpg,1,1,yes
4205499,http://s0.geograph.org.uk/geophotos/04/20/54/4205499_dccfbb61.jpg,1,1,yes
4212456,http://s0.geograph.org.uk/geophotos/04/21/24/4212456_e380ecfa.jpg,0.2,0,maybe
4224140,http://s0.geograph.org.uk/geophotos/04/22/41/4224140_6ec7cdfa.jpg,-0.6,-1,no
4232595,http://s0.geograph.org.uk/geophotos/04/23/25/4232595_d504ccd6.jpg,0,0,maybe
4234756,http://s0.geograph.org.uk/geophotos/04/23/47/4234756_886414e7.jpg,0.2,0,maybe
4236246,http://s0.geograph.org.uk/geophotos/04/23/62/4236246_54d607c6.jpg,-0.2,0,maybe
4238138,http://s0.geograph.org.uk/geophotos/04/23/81/4238138_38811109.jpg,1,1,yes
4243384,http://s0.geograph.org.uk/geophotos/04/24/33/4243384_3a616391.jpg,0.6,1,yes
4244481,http://s0.geograph.org.uk/geophotos/04/24/44/4244481_4f3aef55.jpg,1,1,yes
4244546,http://s0.geograph.org.uk/geophotos/04/24/45/4244546_7087f416.jpg,1,1,yes
4245674,http://s0.geograph.org.uk/geophotos/04/24/56/4245674_274aad7f.jpg,1,1,yes
4246476,http://s0.geograph.org.uk/geophotos/04/24/64/4246476_da602047.jpg,0,0,maybe
4258419,http://s0.geograph.org.uk/geophotos/04/25/84/4258419_ad7a4b9a.jpg,1,1,yes
4258427,http://s0.geograph.org.uk/geophotos/04/25/84/4258427_287ba232.jpg,1,1,yes
4267075,http://s0.geograph.org.uk/geophotos/04/26/70/4267075_40b162fe.jpg,1,1,yes
4267854,http://s0.geograph.org.uk/geophotos/04/26/78/4267854_f731cbc3.jpg,0.6,1,yes
4268840,http://s0.geograph.org.uk/geophotos/04/26/88/4268840_73e8e558.jpg,0.6,1,yes
4269129,http://s0.geograph.org.uk/geophotos/04/26/91/4269129_1f9e2189.jpg,1,1,yes
4270323,http://s0.geograph.org.uk/geophotos/04/27/03/4270323_5e6f8fc5.jpg,1,1,yes
4270459,http://s0.geograph.org.uk/geophotos/04/27/04/4270459_f64abd3a.jpg,1,1,yes
4270552,http://s0.geograph.org.uk/geophotos/04/27/05/4270552_07802838.jpg,0.6,1,yes
4270757,http://s0.geograph.org.uk/geophotos/04/27/07/4270757_f09a763a.jpg,0.6,1,yes
4271403,http://s0.geograph.org.uk/geophotos/04/27/14/4271403_23aa2a2e.jpg,1,1,yes
4275034,http://s0.geograph.org.uk/geophotos/04/27/50/4275034_8b0488eb.jpg,1,1,yes
4279017,http://s0.geograph.org.uk/geophotos/04/27/90/4279017_5bc879c6.jpg,1,1,yes
4279756,http://s0.geograph.org.uk/geophotos/04/27/97/4279756_826adc13.jpg,1,1,yes
4291577,http://s0.geograph.org.uk/geophotos/04/29/15/4291577_e37ce570.jpg,-1,-1,no
4294123,http://s0.geograph.org.uk/geophotos/04/29/41/4294123_04a2c3e3.jpg,-0.2,0,maybe
4296517,http://s0.geograph.org.uk/geophotos/04/29/65/4296517_c4d1f87b.jpg,1,1,yes
4296880,http://s0.geograph.org.uk/geophotos/04/29/68/4296880_7911abe6.jpg,0.8,1,yes
4300044,http://s0.geograph.org.uk/geophotos/04/30/00/4300044_5522babe.jpg,1,1,yes
4300282,http://s0.geograph.org.uk/geophotos/04/30/02/4300282_8c33763c.jpg,1,1,yes
4302294,http://s0.geograph.org.uk/geophotos/04/30/22/4302294_ebbab9c8.jpg,0,0,maybe
4303383,http://s0.geograph.org.uk/geophotos/04/30/33/4303383_f2b4ebcf.jpg,1,1,yes
4304377,http://s0.geograph.org.uk/geophotos/04/30/43/4304377_2ac24604.jpg,1,1,yes
4304474,http://s0.geograph.org.uk/geophotos/04/30/44/4304474_6b79c718.jpg,-1,-1,no
4309500,http://s0.geograph.org.uk/geophotos/04/30/95/4309500_beb3ae2b.jpg,1,1,yes
4327433,http://s0.geograph.org.uk/geophotos/04/32/74/4327433_632bc4b7.jpg,1,1,yes
4328394,http://s0.geograph.org.uk/geophotos/04/32/83/4328394_5f326f2d.jpg,0.2,0,maybe
4329739,http://s0.geograph.org.uk/geophotos/04/32/97/4329739_63f31181.jpg,1,1,yes
4331049,http://s0.geograph.org.uk/geophotos/04/33/10/4331049_29f0aaef.jpg,0.6,1,yes
4331235,http://s0.geograph.org.uk/geophotos/04/33/12/4331235_c0ae2a8f.jpg,1,1,yes
4333250,http://s0.geograph.org.uk/geophotos/04/33/32/4333250_2afe5fe2.jpg,1,1,yes
4336600,http://s0.geograph.org.uk/geophotos/04/33/66/4336600_527563fe.jpg,0.2,0,maybe
4343748,http://s0.geograph.org.uk/geophotos/04/34/37/4343748_f08dff66.jpg,1,1,yes
4359681,http://s0.geograph.org.uk/geophotos/04/35/96/4359681_a72a8d6c.jpg,1,1,yes
4361991,http://s0.geograph.org.uk/geophotos/04/36/19/4361991_b5f3f8ae.jpg,-0.2,0,maybe
4363426,http://s0.geograph.org.uk/geophotos/04/36/34/4363426_2591aab0.jpg,1,1,yes
4367006,http://s0.geograph.org.uk/geophotos/04/36/70/4367006_7f887c6b.jpg,1,1,yes
4376362,http://s0.geograph.org.uk/geophotos/04/37/63/4376362_47d4f1eb.jpg,-1,-1,no
4380839,http://s0.geograph.org.uk/geophotos/04/38/08/4380839_c8b2d9fc.jpg,0.6,1,yes
4382055,http://s0.geograph.org.uk/geophotos/04/38/20/4382055_8209b7e0.jpg,1,1,yes
4382232,http://s0.geograph.org.uk/geophotos/04/38/22/4382232_ac49a5fe.jpg,0,0,maybe
4383636,http://s0.geograph.org.uk/geophotos/04/38/36/4383636_a82677ab.jpg,1,1,yes
4384556,http://s0.geograph.org.uk/geophotos/04/38/45/4384556_88c7b62b.jpg,1,1,yes
4385042,http://s0.geograph.org.uk/geophotos/04/38/50/4385042_735052fd.jpg,1,1,yes
4385611,http://s0.geograph.org.uk/geophotos/04/38/56/4385611_e281962c.jpg,0.6,1,yes
4385706,http://s0.geograph.org.uk/geophotos/04/38/57/4385706_2e04e68f.jpg,-0.2,0,maybe
4385708,http://s0.geograph.org.uk/geophotos/04/38/57/4385708_e6999e7c.jpg,1,1,yes
4387059,http://s0.geograph.org.uk/geophotos/04/38/70/4387059_d0bfce6b.jpg,-0.4,-1,no
4388351,http://s0.geograph.org.uk/geophotos/04/38/83/4388351_6afff064.jpg,1,1,yes
4389829,http://s0.geograph.org.uk/geophotos/04/38/98/4389829_2fc01593.jpg,0.2,0,maybe
4397649,http://s0.geograph.org.uk/geophotos/04/39/76/4397649_b44c6631.jpg,1,1,yes
4397651,http://s0.geograph.org.uk/geophotos/04/39/76/4397651_91943549.jpg,1,1,yes
4406768,http://s0.geograph.org.uk/geophotos/04/40/67/4406768_37be3dbc.jpg,1,1,yes
4412749,http://s0.geograph.org.uk/geophotos/04/41/27/4412749_32190ffb.jpg,1,1,yes
4418652,http://s0.geograph.org.uk/geophotos/04/41/86/4418652_401cccd6.jpg,1,1,yes
4422375,http://s0.geograph.org.uk/geophotos/04/42/23/4422375_661337a2.jpg,0.6,1,yes
4428131,http://s0.geograph.org.uk/geophotos/04/42/81/4428131_7d88b1cd.jpg,1,1,yes
4437087,http://s0.geograph.org.uk/geophotos/04/43/70/4437087_ca3bfbf8.jpg,0.2,0,maybe
4437285,http://s0.geograph.org.uk/geophotos/04/43/72/4437285_f549b225.jpg,1,1,yes
